name,avg_seed,avg_ht,avg_age,avg_rank,avg_rank_pts,avg_aces,avg_dfs,avg_svpts,avg_1stIn,avg_1stWon,avg_2ndWon,avg_SvGms,avg_bpSaved,avg_bpFaced,wfactor
Marco Antonio Rojas,0.0,0.0,19.7180013689,1739.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673794699909
Rodrigo Vallejo,0.0,0.0,27.0554414784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Salvador Navarro,0.0,180.0,24.2458652695,263.262491708,124.376536768,1.64066070278,0.907965011798,76.1033886835,51.6105439711,32.853528852,14.4360123466,11.5280473348,3.12813214056,5.51476793455,2.87109416558
Jose Acasuso,0.829774910167,190.0,20.443966226,78.8231581244,570.549145948,5.01924360312,2.75006247909,73.6019796706,38.454862572,27.4261465603,17.6647106702,11.240597699,4.43300914265,7.24576960163,64.2743273686
Richard Bloomfield,0.0,185.0,22.043896639,361.161861845,102.38521428,11.1427667022,4.32630313136,91.4201460011,51.5145896062,38.396276685,19.2051523721,13.9008956007,4.77739827247,7.59697535656,1.00759343062
Taro Daniel,0.0,0.0,22.3863596954,144.525026616,422.92119444,2.36668302742,2.20662080634,66.4806231175,43.0791030804,27.3184186485,11.5123218885,10.3484116258,4.07002892074,7.41362369841,0.0245594843678
Melvin Tong,0.0,0.0,25.4209445585,1188.71428571,2.57142857143,0.0,0.571428571429,5.71428571429,3.14285714286,1.57142857143,0.714285714286,1.0,0.571428571429,1.28571428571,7.0
Jean Nabi,0.0,0.0,29.401779603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367879441171
Jaroslav Levinsky,0.0,196.0,22.417522245,403.0,64.0,1.0,3.0,106.0,76.0,46.0,13.0,15.0,11.0,16.0,0.367879441171
Teymuraz Gabashvili,0.0624722462415,188.0,22.1869030003,120.661389657,455.9158083,5.01947727994,3.93670649024,76.3818900997,42.2936053186,29.9962642212,15.8795394502,11.7645002098,4.27038215961,7.55834448117,5.54490392158
Daniel Elsner,0.0,183.0,22.2891270188,121.992771732,329.277084112,3.26405461603,4.9785364047,81.7334215383,42.9602265776,27.9599202953,17.7007812907,11.9534403223,5.23112749026,9.5301523125,20.99190284
Rainer Schuettler,2.85349902148,180.0,25.761247287,41.6394715122,990.661712966,3.42516392602,3.10671532403,73.3994322603,42.769013537,29.6304288795,15.7780063832,11.5337067697,3.94553431722,6.76843621643,195.949384513
Paul Baccanello,0.0,183.0,23.2301254191,142.338988486,99.336798269,8.90268862775,7.44858949639,100.348900382,58.7759198315,43.4077662505,21.5499625633,15.4747579399,4.07096818837,6.9219521017,2.83010180807
Oliver Marach,0.0,185.0,23.3679819089,187.190923041,245.15660097,3.82571580381,2.38251581524,82.595007955,44.7163090247,29.5406854808,19.3196028875,12.2996612529,4.68979310279,8.17712167788,6.17244137483
Marat Safin,3.56728740404,193.0,21.6053725043,10.6882490915,2533.90494131,8.51721914695,2.03565239546,79.0368138328,43.1067574973,32.7974459378,19.0432490385,12.5316505816,3.58492882059,5.66840567493,223.052994015
Carlos Taborga,0.0,0.0,20.8459958932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247875217667
Dimitar Grabuloski,0.0,0.0,26.3944216351,522.413267802,5.27268416596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193050533288
Felipe Rios,0.0,0.0,18.9103353867,1285.0,2.0,0.0,6.0,44.0,29.0,15.0,3.0,7.0,0.0,5.0,0.00673794699909
Illya Marchenko,0.0,185.0,22.9603646678,127.304577542,488.829628886,2.76010756868,3.02510248976,60.4048933366,34.9676846423,24.1721054889,12.055741626,9.23601305094,3.43456319571,5.99020836451,0.640076340079
Guillermo Hormazabal,0.0,0.0,17.6910418929,584.804777357,8.94106104161,0.695506153236,1.5527877414,35.4787557913,20.7760348317,12.2869765965,5.53305121374,5.18204690731,1.31822342622,4.00502923992,0.941675625013
Carlos Cuadrado,0.0,180.0,18.6878270076,523.699260254,50.9167763464,0.789088479524,1.21668622415,56.6695140913,36.581423657,23.2237911134,9.8302463448,9.65161177695,3.65161177695,7.30329786022,2.61681478301
Nour Nehme,0.0,0.0,17.6509240246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000911881965555
Rene Busch,0.0,0.0,28.7665982204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Jacobo Chavez,0.0,0.0,30.0439771761,1192.76316533,2.26894142137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47151776469
Americo Venero Montes,0.0,0.0,28.0260095825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Konstantin Don Gruber,0.0,183.0,23.7253057236,584.019075232,29.3863514718,1.34470710685,0.26894142137,13.7160124899,10.2197740121,5.64776984877,1.34470710685,2.15153137096,1.61364852822,2.6894142137,0.503214724408
Antso Rakotondramanga,0.0,0.0,25.2352205121,1136.76700398,0.857059122419,0.831789113478,0.180823720321,7.12445458066,4.41209877584,3.25482696578,1.5189192507,1.12110706599,0.108494232193,0.180823720321,0.00927595747136
Favel Antonio Freyre Perdomo,0.0,0.0,19.2083437198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234909419972
Fabrice Martin,0.0,0.0,28.797080155,255.870502521,91.3823223288,4.30306274192,2.34470710685,71.6402468044,41.1440083266,28.7235355342,14.4204727923,12.0757656855,1.34470710685,5.07576568548,0.00124734459346
Filip Krajinovic,0.0,185.0,19.4149620101,317.13444186,225.476591054,3.0120307449,1.92190129898,64.2170298861,39.9717164868,25.0949264115,11.2549367511,10.3989731098,3.78791417766,7.82233972697,0.109679694391
Thiago Monteiro,0.0,0.0,22.1076317591,164.8125,451.0625,3.0,2.3125,74.75,49.0,32.4375,12.8125,12.0,4.1875,7.375,0.00536740204644
Santiago Gonzalez,0.0,190.0,21.5212431433,397.133022265,104.953701193,0.251807234275,0.578924305831,8.3671348645,5.13388572166,3.35167128612,1.16956793938,1.28134601803,0.584408007457,1.16276733404,1.55720615985
Matwe Middelkoop,0.0,0.0,25.2103162466,242.112627192,227.384700758,2.11797129298,1.56806036133,31.8348737657,14.4446610274,7.85845123635,8.69510636915,4.58620979102,0.631583365243,2.6225086504,0.0369667404054
Vasek Pospisil,1.52950658115,193.0,22.6854479003,164.348061103,678.801783644,7.75084554027,3.09514150759,67.7786439289,38.2186612225,29.1027712969,15.0918748557,10.5224100257,2.93837159217,4.70624763907,0.331913583841
Matteo Donati,0.0,0.0,20.1971252567,282.0,172.0,7.0,1.5,72.5,45.0,31.5,11.5,11.0,5.0,8.0,0.00182376393111
Andy Ram,0.0,180.0,21.973281947,339.388311678,79.6511257544,3.42827481374,1.26533282178,38.0547396838,18.5491456936,13.2807989002,9.48540369569,6.12481362474,2.38983648756,4.27253523416,5.40389799191
Gvidas Sabeckis,0.0,0.0,25.1033538672,573.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366312777775
Vasilly Kazhera,0.0,0.0,18.4640657084,1087.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alex De Minaur,0.0,0.0,17.8984257358,323.8,149.6,3.4,3.8,85.2,51.6,33.6,16.0,12.8,5.6,9.6,0.00167731313951
Jean Michel Durango,0.0,0.0,19.1156741957,763.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0995741367357
Elbert Sie,0.0,0.0,19.5948693964,855.738821393,13.9595241431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352220216125
Daniel Yoo,0.0,0.0,18.8911704312,0.0,0.0,3.0,5.0,55.0,36.0,25.0,3.0,8.0,5.0,9.0,0.135335283237
Gd Jones,0.0,183.0,19.6660601234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497584044154
Jeson Patrombon,0.0,0.0,18.9556468367,1111.68444726,6.61541124121,0.058774673853,0.205711358485,3.49709309425,1.93956423715,1.33712383016,0.675908749309,0.573053070067,0.191017690022,0.352648043118,0.0228304203774
Hassan Al Mousa,0.0,0.0,19.3292265572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183156388887
Brian Wilson,0.0,190.0,23.7660800537,438.52178528,77.5368025224,3.93501855563,5.74423790601,73.2810404284,44.8617097442,32.9497395646,11.0377693849,10.976951624,5.48847581202,8.44654274361,0.334483556708
Aziz Avganov,0.0,0.0,19.5947980835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367879441171
Michael Lammer,0.0,185.0,23.6297671742,257.325533956,153.260430783,3.06980890393,4.35706849516,76.5992311213,41.1640106962,25.8192976029,16.2693060173,11.4181349949,5.05881016791,9.40134841475,1.32322863194
Jan Mertl,0.0,190.0,33.7430173582,255.301714141,194.871480625,3.60300647949,2.75524024902,37.9375388135,24.1613375683,17.5911492822,5.51048049804,5.51048049804,1.90747401855,3.17912336426,0.00158280722136
Markus Eriksson,0.0,0.0,23.6531305974,538.016675648,59.1935957939,0.789016102537,1.78901610254,38.772958265,25.8693999344,16.3938429182,6.14266710484,5.38044561292,2.90488859677,4.49631810715,0.0191750291678
Dinko Halachev,0.0,0.0,29.4373716632,1155.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000911881965555
Justin Bower,0.0,190.0,22.8574853172,337.534842812,107.747396386,4.69745599816,1.91507453713,46.549468209,30.6013529026,23.0727391798,7.91634481759,7.2311129726,2.17112120619,3.40096389834,6.37430888999
Christos Hadjigeorgiou,0.0,0.0,18.1718001369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00991500870667
Javier Sanchez,0.0,178.0,31.9014373717,0.0,0.0,0.0,0.0,72.0,48.0,30.0,12.0,10.0,2.0,4.0,1.0
Jan Minar,0.0,0.0,27.1389459275,250.0,162.5,1.0,4.0,73.5,51.0,34.5,9.5,11.5,4.0,7.5,0.0366312777775
David Mullins,0.0,0.0,31.1065624769,922.595926231,1.46211715726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503214724408
Daniel Melo,0.0,185.0,24.3175854625,258.925259814,138.134447974,1.7283506543,3.15223376953,84.5820454834,60.4298117139,40.2506883496,12.7283506543,14.0925259814,5.48359090332,8.75524024902,1.73575888234
Anas Fattar,0.0,0.0,24.8925393566,767.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247875217667
Taylor Dent,2.43476441787,188.0,21.3580859108,101.558242678,521.714361372,7.28590540395,5.41869337267,73.3212690986,41.1683663839,31.0186133198,15.964201601,11.5510485975,3.52455243988,5.90864714871,77.7057780772
Edouard Roger Vasselin,0.160019106799,188.0,24.4313193152,139.035761409,379.822791665,3.41841681653,2.26783158841,77.9271093824,52.1510417514,34.6633616573,12.4731516278,12.2910352924,3.56974428698,6.88326036964,1.76028683799
Pablo Bianchi,0.0,0.0,26.300952318,363.666303079,84.7234728429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.10363832351
Nikolay Davydenko,2.11085805097,178.0,22.1972988887,63.1210804575,971.731101359,2.98692325328,2.33677634401,72.2188810776,47.2153593589,31.0972957719,12.5024712433,11.1617953649,4.26225048614,7.27865763039,95.7518466143
Riccardo Ghedin,0.0,188.0,24.3150497395,274.390418735,216.574292647,5.25445114757,3.57397208432,79.0887023887,46.3667861357,29.7691814519,16.0414371897,13.6804790632,2.27808374703,7.06506978919,0.0232731432421
Gilles Elseneer,0.0,188.0,24.5300074955,232.928790464,197.900554225,6.41604205564,3.7290123426,75.2290580379,45.4000186721,32.6414776416,14.066772532,11.7891089897,3.93988264284,6.58379760247,13.5770518769
Tobias Clemens,0.0,185.0,27.1492128679,250.5,160.25,7.75,5.0,93.25,51.25,37.0,21.5,13.75,4.0,7.0,0.199148273471
Amaury Gomez,0.0,0.0,28.3121149897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183156388887
Abdulrahman Alawadhi,0.0,0.0,24.0328542094,0.0,0.0,1.0,6.0,75.0,42.0,22.0,9.0,10.0,3.0,11.0,0.000335462627903
Fernando Meligeni,1.82982684984,180.0,29.9839495907,75.6862699854,581.458111031,3.8181571957,3.56101673911,71.0842816331,40.420645233,27.6594972712,15.1615668356,10.8858175038,4.57559330435,7.57892749125,96.3370075879
Viktor Galovic,0.0,0.0,23.8548939083,732.0,31.0,7.0,4.0,102.0,62.0,37.0,19.0,16.0,0.0,6.0,0.000911881965555
Karim Alami,1.65605530638,185.0,27.3661670818,51.910867299,773.692967794,4.28145660035,3.22158882457,72.6527148644,41.276085875,29.0379249307,15.3286827326,11.3033994454,4.05521717501,6.97471671288,79.1036383235
Laurence Tieleman,0.758620689655,180.0,27.5095470745,105.068965517,357.965517241,8.51724137931,5.13793103448,69.9310344828,35.8275862069,27.275862069,15.6551724138,10.3793103448,4.24137931034,6.58620689655,29.0
Sergi Bruguera,0.0,188.0,29.9317169586,122.76506623,400.416003705,4.25909898875,3.14163210367,74.0279688078,43.1568464606,29.9235526279,14.4212408489,11.5325923658,4.52118159804,7.86433513741,69.4715177647
Marko Tkalec,0.0,178.0,24.3992321096,353.893187027,85.0469403291,0.472206592288,0.202374253838,6.34105995358,2.63086529989,1.82136828454,1.68645211531,1.01187126919,0.202374253838,0.539664676901,14.8240200673
Menelaos Efstathiou,0.0,0.0,17.916495551,1505.0,2.0,4.0,5.0,175.0,118.0,76.0,26.0,25.0,9.0,15.0,0.000335462627903
Dimitar Kutrovsky,0.0,0.0,24.2809341637,516.65226919,60.4478053893,0.43531244719,0.621874924556,14.4896857422,8.8306239287,5.84562429083,2.7984371605,2.2387497284,0.559687432101,1.18156235666,0.0398593363197
Olivier Rochus,1.47778973197,168.0,21.7139125615,67.590121403,566.31257046,1.80002809495,2.49034011928,74.6070897579,45.0154545293,29.8097250168,15.1152903952,11.4896388822,3.96256328379,7.13401387312,101.69651843
Nick Van Der Meer,0.0,0.0,19.4798083504,620.0,27.0,1.0,2.0,53.0,29.0,15.0,12.0,8.0,4.0,8.0,0.135335283237
Nigel Badza,0.0,0.0,19.5263518138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367879441171
Jamie Baker,0.0,0.0,21.2060972265,259.745840873,151.208468321,2.41492233507,2.1722994056,66.5334904802,43.0905154575,27.1627462563,10.5218491659,9.65931939581,4.32975581772,7.47705535556,0.554391635617
Nicolas Salama,0.0,0.0,18.6310966689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250535858878
Kirill Ivanov Smolensky,0.0,0.0,21.4373716633,590.0,29.5,6.0,10.0,86.0,48.5,29.0,14.0,10.0,10.5,15.5,0.735758882343
Younes Rachidi,0.0,0.0,25.9617854047,1005.58446154,8.68616321068,0.296922742476,1.78153645485,29.3953515051,17.5184418061,11.2830642141,5.34460936456,3.85999565218,2.67230468228,4.45384113713,0.00834813849555
Hiroki Kondo,0.0,0.0,19.112194854,652.621497612,22.3042161813,2.26490732636,1.99232433298,59.251988576,28.8116603859,18.732471132,12.2137991989,8.99232433298,7.57062557154,11.724795465,2.38619508006
Jo Wilfried Tsonga,4.02596892173,188.0,23.5873636185,49.2502605459,1915.87372568,9.08162493968,2.29662613765,75.6547605186,47.7834344782,36.5534227392,14.3740472972,12.1811762131,3.34894965812,5.1808492939,5.58627166857
Marvin Rolle,0.0,0.0,18.6120461478,137.395219496,0.102655493176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67518128542
Daniel Vacek,0.511548584906,190.0,29.496467849,263.216979043,442.684159838,4.9134796159,4.36539184636,71.7913734501,38.9513482143,26.1399124326,15.2805768868,10.8883010108,4.00757371968,7.64218187332,27.3678794412
Sergio Galdos,0.0,0.0,20.3242565054,1221.62943403,9.55596631683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360940489947
Jason Stoltenberg,1.61224489796,185.0,30.3416446661,69.5306122449,442.285714286,5.9387755102,3.40816326531,78.612244898,44.9591836735,33.1428571429,16.7142857143,12.6326530612,3.38775510204,6.16326530612,49.0
Tomislav Ternar,0.0,0.0,22.7360484412,717.39093994,27.7416672065,0.0,0.119202922022,1.43043506427,0.834420454155,0.715217532133,0.119202922022,1.0728262982,0.119202922022,0.119202922022,0.00281421480457
Alexander Reichel,0.0,193.0,32.93908282,1154.0,4.0,4.0,4.0,57.0,33.0,21.0,10.0,8.0,5.0,8.0,0.135335283237
Giovani Samaha,0.0,0.0,20.9965776865,1573.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000911881965555
Bastian Knittel,0.0,0.0,27.6502966334,201.989387901,250.70847604,2.50965356289,7.7152539933,81.2635218077,49.5289606887,33.0,12.9015472979,11.5781870397,7.25482678144,10.8330138211,0.0361684871721
Spencer Newman,0.0,0.0,23.7371663244,0.0,0.0,0.0,11.0,101.0,76.0,36.0,9.0,15.0,5.0,14.0,0.000335462627903
Marsel Ilhan,0.0,190.0,23.6362504644,134.960835952,434.132661467,6.01744509836,1.80633906656,78.0749826017,50.0313489279,34.6829840208,13.7282140664,12.2220447508,4.10561983692,6.9850090857,0.363240140489
Martins Podzus,0.0,0.0,18.2427658083,397.524015773,17.6937354213,0.441132305542,0.15163923003,4.149400749,2.55029614141,1.77831460671,0.813337688342,0.634127689216,0.179209999126,0.317063844608,0.0243346586909
Juan Sebastian Cabal,0.0,0.0,23.155145547,319.301414048,150.607105265,0.130308887172,0.153453614961,3.04110695651,2.05777398634,1.26174343451,0.518825241223,0.46183171005,0.0733153559989,0.205095108337,0.0959984700142
Ryler Deheart,0.0,183.0,25.2249384176,255.547543067,158.001775781,9.18863238719,3.81468327548,105.928123504,60.7662523178,41.7145056974,23.021669757,16.629366551,6.662759077,10.7145056974,0.0568451187747
Ali Hamadeh,0.0,0.0,26.0289248811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73575888234
Andrei Cherkasov,0.0,180.0,29.8376454483,127.0,100.6,1.6,2.2,45.6,27.4,18.4,10.2,8.2,1.2,3.8,5.0
Boy Westerhof,0.0,0.0,27.742642026,236.0,195.0,1.0,2.0,52.0,25.0,14.0,8.0,8.0,4.0,9.0,0.00247875217667
David Wheaton,0.0,193.0,31.1047227926,393.0,66.75,6.5,4.5,77.0,43.25,31.5,18.5,11.75,3.5,5.25,4.0
Israel Matos Gil,0.0,0.0,21.8165639973,564.5,36.0,2.0,3.5,67.0,38.5,24.0,11.0,9.0,4.0,8.0,0.270670566473
Enrique Olivares,0.0,0.0,25.0431211499,1103.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247875217667
Antony Dupuis,0.166724757599,185.0,28.9051300931,81.8043404001,464.577701387,6.94995704367,2.86682178073,81.7208783933,48.1828949388,34.5544841381,16.9335796261,12.391440819,4.7992099503,7.49583773679,85.7057310413
Gianni Mina,0.0,185.0,19.0726321838,596.344834559,50.8245894548,2.52812447095,2.30312870337,72.7594453641,38.8187722202,24.8875021162,15.5718924588,11.0218839939,4.49375952296,8.45939457496,0.0162115398948
Thomas Shimada,0.0,178.0,27.0854577831,363.339860271,0.26894142137,3.73105857863,4.65529289315,63.4279958367,34.1174100504,23.848468629,16.1931757359,10.0,3.92423431452,6.19317573589,1.36787944117
Michael Massih,0.0,0.0,25.7303216975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00495750435333
Tobias Kamke,0.348915438625,180.0,25.1385147769,105.739120262,552.474456153,1.93656683833,3.8302806729,75.309361223,43.3699703194,28.2391846105,15.4671459729,11.458388993,4.12009614496,7.64172401039,0.617955756903
Luke Smith,0.0,188.0,24.1861738535,0.0,0.0,3.0,5.0,50.0,27.0,15.0,13.0,9.0,3.0,6.0,1.0
Konstantin Kravchuk,0.0,190.0,23.5789260253,457.096118721,147.643364228,6.38341917723,2.46511072982,55.72590415,32.2908756292,21.5751382551,12.2472408276,9.11363037245,3.43405628199,6.09184598259,0.154803076304
Salifu Mohammed,0.0,0.0,16.833299484,210.406776639,2.16245402506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8775236144
Dac Tien Nguyen,0.0,0.0,17.5112936345,0.0,0.0,3.0,5.0,47.0,26.0,16.0,5.0,7.0,2.0,6.0,0.000335462627903
Constant Lestienne,0.0,0.0,22.9267624914,319.0,143.0,1.0,4.0,57.0,34.0,16.0,8.0,8.0,4.0,10.0,0.000911881965555
Barry King,0.0,0.0,26.0232717317,899.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0269517879963
Francisco Rodriguez,0.0,0.0,25.8879950727,449.873766508,18.8784736612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.90204317186
Roman Vogeli,0.0,0.0,21.325119781,638.0,30.0,4.0,5.0,55.0,27.0,15.0,10.0,8.0,4.0,9.0,0.0497870683679
Claudio Dias Conduto,0.0,0.0,16.5366187543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673794699909
Kyle Edmund,0.0,0.0,20.2105018078,210.969334519,449.146294119,5.16749041082,2.50385067135,77.3342578554,47.156402481,33.3771128597,14.8000443577,11.8225101833,4.72865262191,7.34906130619,0.0391975938996
Julio Silva,0.0263520088722,173.0,23.9280730792,285.348761162,128.025148085,1.93119790426,1.22829715169,69.1239305715,43.1302803064,25.6886820692,13.7113653165,10.4713339406,5.09969688397,8.30027042884,2.0455205618
Milen Velev,0.0,0.0,29.2631797536,554.363247097,35.6610689869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73575888234
Daniel Nestor,0.0,190.0,28.4155476718,241.288904452,174.747855942,6.14578423948,3.51005914985,67.9081346491,42.8232209242,30.6223182453,13.0373727909,10.6314366423,2.87360255692,5.03091586154,29.2634931642
Soren Wedege,0.0,0.0,21.1498973306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134758939982
Enzo Pigola,0.0,0.0,18.8637919233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40600584971
Vivek Shokeen,0.0,0.0,19.5181382615,733.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0995741367357
Matias Silva,0.0,0.0,21.3019770391,212.074263009,5.99045888637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758805045307
Lukasz Kubot,0.0448476125275,190.0,22.4471060829,300.105408411,208.330722752,1.14796246398,1.23569862346,24.9034605354,15.801523511,10.4661120674,4.23381743322,3.8894647056,1.28118681912,2.44409497511,6.31403922474
Emil Ruusuvuori,0.0,0.0,17.8316221766,1511.0,2.0,1.0,3.0,93.0,54.0,31.0,17.0,14.0,6.0,12.0,0.000335462627903
Ognian Kolev,0.0,0.0,34.7761806981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00364752786222
Rainer Eitzinger,0.0,178.0,23.0228936664,247.774888102,161.020611277,1.26816912772,2.88618798996,67.1397272188,43.8343575725,29.53346665,10.9683415804,9.80690600502,3.76816912772,6.30690600502,0.606024254458
David Vega Hernandez,0.0,0.0,20.8432580424,440.0,90.0,1.0,1.0,50.0,33.0,17.0,7.0,7.0,3.0,7.0,0.000911881965555
Novak Djokovic,2.64180796239,188.0,20.1727704565,48.8996385579,3505.56572297,5.13792578399,2.49846494377,74.8917088774,47.7154050628,34.1190129278,14.2192419613,11.7703506645,3.68924198899,5.87840945637,15.8083889493
Takao Suzuki,0.0,175.0,25.7132692971,231.922307838,197.34380578,5.70347939672,1.60115665878,51.4794454707,32.0760189217,23.3488047697,9.79782439687,7.9830798079,2.97115029681,4.63939128349,21.1847946576
Lars Uebel,0.0,0.0,24.6625598905,288.0,123.0,3.0,2.0,54.0,28.0,18.0,10.0,8.0,5.0,9.0,0.135335283237
Casper Ruud,0.0,0.0,17.6558521561,451.6,145.4,3.6,2.8,66.8,45.0,30.6,12.2,11.0,4.0,6.2,0.00167731313951
Yong Kyu Lim,0.0,0.0,19.0835223562,429.818755902,105.760627316,0.0755626175528,0.0346328663784,0.799704369101,0.472266359705,0.333734894192,0.179461216688,0.119640811125,0.0503750783685,0.0755626175528,0.106548758241
Christophe Rochus,0.349412600665,170.0,22.9589474629,80.3373105196,447.287220386,1.79010849554,3.47189456621,73.2159502954,43.0852115848,27.4044526879,14.1403041973,10.9495317682,4.54936386212,8.2299916434,113.974350792
Benjamin Hannestad,0.0,0.0,19.3073237508,1253.5,6.0,1.0,3.0,64.0,36.0,25.0,16.0,10.0,1.5,4.0,0.000670925255805
Simon Stadler,0.0,183.0,24.3554435432,206.434408831,207.097295824,2.98094364141,1.37059498735,84.124190802,58.0849612034,39.8772373158,12.9027143185,12.8453560492,5.47406324835,8.29762055601,0.458723415315
Andrea Stoppini,0.0,190.0,26.1827712642,287.962806415,146.014490094,3.29890878837,2.90621554948,77.8035278043,44.4141240326,30.337143117,16.5019484095,11.1574909418,6.64214004357,9.29159443775,0.47584881952
Cheuk Wai Hui,0.0,0.0,24.4545052931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250535858878
Iphton Louis,0.0,0.0,28.0483790163,1056.27802122,1.07073291558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37430888999
Ignaci Roca,0.0,0.0,28.611909651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00364752786222
Rouzbeh Kamran,0.0,0.0,24.4846644503,1482.14051335,1.78698604216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063262962366
David Prinosil,2.45924423207,185.0,27.8130270607,67.337663123,670.708740493,6.85253378931,4.66268726303,75.8596597375,40.1905411752,29.7310674332,16.4970476851,11.5404421538,4.34384482394,7.2370952742,76.4462502538
Luis Diaz Barriga,0.0,0.0,25.5414099932,489.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673794699909
Phillip Simmonds,0.0,0.0,19.6938445835,550.623102041,63.6259044719,5.07023805392,5.03511902696,62.9139026605,33.5461823048,21.2487000031,13.6322796444,10.964880973,5.15413937946,9.63801327319,0.191860298604
Charalampos Kapogiannis,0.0,0.0,18.6383754704,1415.38990691,2.26717787447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037543159743
Rolandas Murashka,0.0,0.0,25.2621492129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Karim Alayli,0.0,0.0,19.5427057491,85.673411586,0.11408021941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43402414288
Courtney John Lock,0.0,0.0,19.3648186174,2147.0,1.0,0.0,2.5,43.5,31.0,10.0,2.0,7.5,3.0,10.0,0.000670925255805
William Ward,0.0,0.0,18.0889801506,1425.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135335283237
Steven Korteling,0.0,0.0,21.5030800821,463.0,57.0,6.0,0.0,63.0,44.0,31.0,8.0,11.0,3.0,6.0,0.135335283237
